"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"4581",2018-10-30,"AQS",371010002,3,6.4,"ug/m3 LC",27,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4582",2018-10-31,"AQS",371010002,3,8.5,"ug/m3 LC",35,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4583",2018-11-01,"AQS",371010002,3,5.1,"ug/m3 LC",21,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4584",2018-11-02,"AQS",371010002,3,5,"ug/m3 LC",21,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4585",2018-11-03,"AQS",371010002,3,8.9,"ug/m3 LC",37,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4586",2018-11-04,"AQS",371010002,3,7.7,"ug/m3 LC",32,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4587",2018-11-05,"AQS",371010002,3,5.8,"ug/m3 LC",24,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4588",2018-11-06,"AQS",371010002,3,6.5,"ug/m3 LC",27,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4589",2018-11-07,"AQS",371010002,3,6,"ug/m3 LC",25,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4590",2018-11-08,"AQS",371010002,3,9.3,"ug/m3 LC",39,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4591",2018-11-09,"AQS",371010002,3,7.4,"ug/m3 LC",31,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4592",2018-11-10,"AQS",371010002,3,5.4,"ug/m3 LC",23,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4593",2018-11-11,"AQS",371010002,3,7.1,"ug/m3 LC",30,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4594",2018-11-12,"AQS",371010002,3,9.6,"ug/m3 LC",40,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4595",2018-11-13,"AQS",371010002,3,4.5,"ug/m3 LC",19,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4596",2018-11-14,"AQS",371010002,3,6.4,"ug/m3 LC",27,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4597",2018-11-15,"AQS",371010002,3,2.9,"ug/m3 LC",12,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4598",2018-11-16,"AQS",371010002,3,6.4,"ug/m3 LC",27,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4599",2018-11-17,"AQS",371010002,3,10.3,"ug/m3 LC",43,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4600",2018-11-18,"AQS",371010002,3,12.5,"ug/m3 LC",52,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4601",2018-11-19,"AQS",371010002,3,13.8,"ug/m3 LC",55,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4602",2018-11-20,"AQS",371010002,3,7.8,"ug/m3 LC",33,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4603",2018-11-21,"AQS",371010002,3,8,"ug/m3 LC",33,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4604",2018-11-22,"AQS",371010002,3,9.4,"ug/m3 LC",39,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4605",2018-11-23,"AQS",371010002,3,4.8,"ug/m3 LC",20,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4606",2018-11-24,"AQS",371010002,3,3.5,"ug/m3 LC",15,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4607",2018-11-25,"AQS",371010002,3,9.3,"ug/m3 LC",39,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4608",2018-11-26,"AQS",371010002,3,4.9,"ug/m3 LC",20,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4609",2018-11-27,"AQS",371010002,3,2.4,"ug/m3 LC",10,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4610",2018-11-28,"AQS",371010002,3,8.6,"ug/m3 LC",36,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4611",2018-11-29,"AQS",371010002,3,7.6,"ug/m3 LC",32,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4612",2018-11-30,"AQS",371010002,3,8.4,"ug/m3 LC",35,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4613",2018-12-01,"AQS",371010002,3,12.3,"ug/m3 LC",51,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4614",2018-12-02,"AQS",371010002,3,4.7,"ug/m3 LC",20,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4615",2018-12-03,"AQS",371010002,3,11.6,"ug/m3 LC",48,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4616",2018-12-04,"AQS",371010002,3,3.1,"ug/m3 LC",13,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4617",2018-12-05,"AQS",371010002,3,4.5,"ug/m3 LC",19,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4618",2018-12-06,"AQS",371010002,3,5.3,"ug/m3 LC",22,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4619",2018-12-07,"AQS",371010002,3,12.5,"ug/m3 LC",52,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4620",2018-12-08,"AQS",371010002,3,11.6,"ug/m3 LC",48,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4621",2018-12-09,"AQS",371010002,3,2.9,"ug/m3 LC",12,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4622",2018-12-10,"AQS",371010002,3,6,"ug/m3 LC",25,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4623",2018-12-11,"AQS",371010002,3,11.1,"ug/m3 LC",46,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4624",2018-12-12,"AQS",371010002,3,8.1,"ug/m3 LC",34,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4625",2018-12-13,"AQS",371010002,3,13,"ug/m3 LC",53,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4626",2018-12-14,"AQS",371010002,3,9.1,"ug/m3 LC",38,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4627",2018-12-15,"AQS",371010002,3,2.9,"ug/m3 LC",12,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4628",2018-12-16,"AQS",371010002,3,3.6,"ug/m3 LC",15,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4629",2018-12-17,"AQS",371010002,3,3.5,"ug/m3 LC",15,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4630",2018-12-18,"AQS",371010002,3,6.6,"ug/m3 LC",28,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4631",2018-12-19,"AQS",371010002,3,11.9,"ug/m3 LC",50,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4632",2018-12-20,"AQS",371010002,3,6.5,"ug/m3 LC",27,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4633",2018-12-21,"AQS",371010002,3,2.8,"ug/m3 LC",12,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4634",2018-12-22,"AQS",371010002,3,2.2,"ug/m3 LC",9,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4635",2018-12-23,"AQS",371010002,3,6.2,"ug/m3 LC",26,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4636",2018-12-24,"AQS",371010002,3,4.9,"ug/m3 LC",20,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4637",2018-12-25,"AQS",371010002,3,8,"ug/m3 LC",33,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4638",2018-12-26,"AQS",371010002,3,9.3,"ug/m3 LC",39,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4639",2018-12-27,"AQS",371010002,3,7.2,"ug/m3 LC",30,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4640",2018-12-28,"AQS",371010002,3,3.1,"ug/m3 LC",13,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4641",2018-12-29,"AQS",371010002,3,5.1,"ug/m3 LC",21,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4642",2018-12-30,"AQS",371010002,3,9.8,"ug/m3 LC",41,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4643",2018-12-31,"AQS",371010002,3,8.8,"ug/m3 LC",37,"West Johnston Co.",1,100,88101,"PM2.5 - Local Conditions",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
"4644",2018-01-03,"AQS",371050002,3,12.7,"ug/m3 LC",52,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4645",2018-01-04,"AQS",371050002,3,13.6,"ug/m3 LC",54,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4646",2018-01-05,"AQS",371050002,3,12.4,"ug/m3 LC",52,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4647",2018-01-06,"AQS",371050002,3,12.3,"ug/m3 LC",51,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4648",2018-01-07,"AQS",371050002,3,11.4,"ug/m3 LC",48,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4649",2018-01-08,"AQS",371050002,3,10.5,"ug/m3 LC",44,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4650",2018-01-09,"AQS",371050002,3,12.7,"ug/m3 LC",52,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4651",2018-01-10,"AQS",371050002,3,11.3,"ug/m3 LC",47,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4652",2018-01-11,"AQS",371050002,3,10.6,"ug/m3 LC",44,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4653",2018-01-12,"AQS",371050002,3,0.6,"ug/m3 LC",3,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4654",2018-01-13,"AQS",371050002,3,6.3,"ug/m3 LC",26,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4655",2018-01-14,"AQS",371050002,3,9,"ug/m3 LC",38,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4656",2018-01-15,"AQS",371050002,3,11.4,"ug/m3 LC",48,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4657",2018-01-16,"AQS",371050002,3,18.2,"ug/m3 LC",64,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4658",2018-01-17,"AQS",371050002,3,17.9,"ug/m3 LC",63,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4659",2018-01-18,"AQS",371050002,3,13.3,"ug/m3 LC",54,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4660",2018-01-19,"AQS",371050002,3,12.6,"ug/m3 LC",52,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4661",2018-01-20,"AQS",371050002,3,11.2,"ug/m3 LC",47,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4662",2018-01-21,"AQS",371050002,3,10.7,"ug/m3 LC",45,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4663",2018-01-22,"AQS",371050002,3,13.6,"ug/m3 LC",54,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4664",2018-01-23,"AQS",371050002,3,6.3,"ug/m3 LC",26,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4665",2018-01-24,"AQS",371050002,3,8,"ug/m3 LC",33,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4666",2018-01-25,"AQS",371050002,3,11.2,"ug/m3 LC",47,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4667",2018-01-26,"AQS",371050002,3,18.5,"ug/m3 LC",64,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4668",2018-01-27,"AQS",371050002,3,20.5,"ug/m3 LC",69,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4669",2018-01-28,"AQS",371050002,3,5.5,"ug/m3 LC",23,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4670",2018-01-29,"AQS",371050002,3,4.1,"ug/m3 LC",17,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4671",2018-01-30,"AQS",371050002,3,8.5,"ug/m3 LC",35,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4672",2018-01-31,"AQS",371050002,3,9.8,"ug/m3 LC",41,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4673",2018-02-01,"AQS",371050002,3,10.5,"ug/m3 LC",44,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4674",2018-02-02,"AQS",371050002,3,8.4,"ug/m3 LC",35,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4675",2018-02-03,"AQS",371050002,3,12.2,"ug/m3 LC",51,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4676",2018-02-04,"AQS",371050002,3,8,"ug/m3 LC",33,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4677",2018-02-05,"AQS",371050002,3,9.2,"ug/m3 LC",38,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4678",2018-02-06,"AQS",371050002,3,9.9,"ug/m3 LC",41,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4679",2018-02-07,"AQS",371050002,3,8.1,"ug/m3 LC",34,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4680",2018-02-08,"AQS",371050002,3,10.2,"ug/m3 LC",43,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4681",2018-02-09,"AQS",371050002,3,13.7,"ug/m3 LC",54,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4682",2018-02-10,"AQS",371050002,3,7.2,"ug/m3 LC",30,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4683",2018-02-11,"AQS",371050002,3,4.6,"ug/m3 LC",19,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4684",2018-02-12,"AQS",371050002,3,2.5,"ug/m3 LC",10,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4685",2018-02-13,"AQS",371050002,3,11.5,"ug/m3 LC",48,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4686",2018-02-14,"AQS",371050002,3,13.7,"ug/m3 LC",54,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4687",2018-02-15,"AQS",371050002,3,6.5,"ug/m3 LC",27,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4688",2018-02-16,"AQS",371050002,3,6.8,"ug/m3 LC",28,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4689",2018-02-17,"AQS",371050002,3,8.5,"ug/m3 LC",35,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4690",2018-02-18,"AQS",371050002,3,6.9,"ug/m3 LC",29,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4691",2018-02-19,"AQS",371050002,3,10.8,"ug/m3 LC",45,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4692",2018-02-20,"AQS",371050002,3,12.5,"ug/m3 LC",52,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4693",2018-02-21,"AQS",371050002,3,11.3,"ug/m3 LC",47,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4694",2018-02-22,"AQS",371050002,3,9.5,"ug/m3 LC",40,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4695",2018-02-23,"AQS",371050002,3,14.9,"ug/m3 LC",57,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4696",2018-02-24,"AQS",371050002,3,10.2,"ug/m3 LC",43,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4697",2018-02-25,"AQS",371050002,3,6.5,"ug/m3 LC",27,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
"4698",2018-02-26,"AQS",371050002,3,6.9,"ug/m3 LC",29,"Blackstone",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41820,"Sanford, NC",37,"North Carolina",105,"Lee",35.4325,-79.2887
